accountID;installationID;nationalAdministrator;accountType;accountHolderName
93662;211;Poland;100-Holding Account;SFW Energia Sp. z o.o.
98697;607;Spain;100-Holding Account;J. Y P. Balaguer, S.A.
103865;1004;Germany;100-Holding Account;Uniper Kraftwerke GmbH
93663;46;Portugal;100-Holding Account;CeltiCerâmica - Indústria Cerâmica Portuguesa, S.A
103866;657;Germany;100-Holding Account;Energieversorgung Oberhausen AG
98698;538;Spain;100-Holding Account;Nuevos Productos Cerámicos S.A.
93664;212;Poland;100-Holding Account;SFW Energia Sp. z o.o.
103867;1005;Germany;100-Holding Account;HBB Heizkraftwerk Bauernfeind Betreiber GmbH
98699;544;Spain;100-Holding Account;Cemex España Operaciones, S.L.U.
93665;68;Portugal;100-Holding Account;CeltiCerâmica - Indústria Cerâmica Portuguesa, S.A
93666;47;Portugal;100-Holding Account;Unicer, Energia e Ambiente, S.A.
103868;142;Germany;100-Holding Account;Nikolaus Müller Kalkwerk-Natursteinwerke GmbH u. Co KG Ahütte
98700;614;Spain;100-Holding Account;Ceramiques Estructurals del Penedés s.a.
93667;213;Poland;100-Holding Account;SFW Energia Sp. z o.o.
109529;204098;Netherlands;100-Holding Account;N.V. Nederlandse Gasunie
103869;1006;Germany;100-Holding Account;STEAG New Energies GmbH
98701;545;Spain;100-Holding Account;LafargeHolcim España, S.A.U.
103870;1007;Germany;100-Holding Account;FFR Fernwärmeversorgung Flugplatz Ramstein GmbH
109530;204099;Netherlands;100-Holding Account;N.V. Nederlandse Gasunie
98702;624;Spain;100-Holding Account;NUESTRA SEÑORA DE BELÉN, S.COOP.LTDA
93669;78;Portugal;100-Holding Account;Unicer, Energia e Ambiente, S.A.
98703;552;Spain;100-Holding Account;Cerfrit S.A.
103871;405;Germany;100-Holding Account;KeraForm Spezialziegel GmbH & Co. KG
109531;204100;Netherlands;100-Holding Account;N.V. Nederlandse Gasunie
103872;1008;Germany;100-Holding Account;Roche Real Estate Services Mannheim GmbH
109532;204101;Netherlands;100-Holding Account;N.V. Nederlandse Gasunie
98704;565;Spain;100-Holding Account;Químicer S.L.U.
93671;48;Portugal;100-Holding Account;Saint-Gobain Glass Portugal, Vidro Plano, S.A.
103873;658;Germany;100-Holding Account;Wieland-Werke Aktiengesellschaft
109533;204102;Netherlands;100-Holding Account;N.V. Nederlandse Gasunie
98705;630;Spain;100-Holding Account;Sarval Bio- Industries Noroeste, S.A.U.
93672;49;Portugal;100-Holding Account;Sociedade Cerâmica Silmar, S.A.
109534;204103;Netherlands;100-Holding Account;N.V. Nederlandse Gasunie
103874;143;Germany;100-Holding Account;Rheinkalk GmbH
98706;634;Spain;100-Holding Account;Aluminios Cortizo, S.A.
93673;214;Poland;100-Holding Account;ENGIE Złotów Spółka z ograniczoną odpowiedzialnością
109535;204104;Netherlands;100-Holding Account;N.V. Nederlandse Gasunie
103875;1009;Germany;100-Holding Account;Uniper Kraftwerke GmbH
98707;570;Spain;100-Holding Account;Vidres, S.A.
93674;50;Portugal;100-Holding Account;Cerâmica do Centro, Lda
115248;209342;Spain;100-Holding Account;I FLY, LTD
109536;202205;Italy;100-Holding Account;LATERMONT S.R.L.
103876;406;Germany;100-Holding Account;Ziegelwerk Nordhausen Dipl. Ing. Sourell GmbH
93675;51;Portugal;100-Holding Account;Verallia Portugal, S.A.
98708;648;Spain;100-Holding Account;Naturgy Generación, S.L.U.
109537;202199;Italy;100-Holding Account;CE.LA.M. S.P.A. CERAMICHE LATERIZI MERIDIONALI
93676;52;Portugal;100-Holding Account;Faceal - Fábrica de Cerâmica do Algarve
115249;209324;Italy;100-Holding Account;CARTIERE VILLA LAGARINA SPA
98709;650;Spain;100-Holding Account;Naturgy Generación, S.L.U.
103877;1010;Germany;100-Holding Account;DS Smith Paper Deutschland GmbH
109538;204096;Belgium;100-Holding Account;Alken-Maes
93677;215;Poland;100-Holding Account;Szczecińska Energetyka Cieplna Sp. z o.o.
98710;575;Spain;100-Holding Account;Iberdrola Generación Térmica, S.L.
103878;144;Germany;100-Holding Account;Kalk- und Mergelwerke Heinrich Müller GmbH & Co.KG
93678;53;Portugal;100-Holding Account;Celbi
109539;204097;Belgium;100-Holding Account;Alken-Maes
103879;1011;Germany;100-Holding Account;AbbVie Deutschland GmbH & Co. KG
98711;587;Spain;100-Holding Account;BP OIL ESPAÑA, S.A.U
93679;54;Portugal;100-Holding Account;Fapovar - Fábrica de Papel de Ovar, S.A.
109540;204109;Belgium;100-Holding Account;INEOS Styrolution Belgium NV
103880;1012;Germany;100-Holding Account;Uniper Kraftwerke GmbH
98712;660;Spain;100-Holding Account;Cerámica La Manchica, S.L.
93680;216;Poland;100-Holding Account;Energia Praszka Sp. z o.o.
103881;1013;Germany;100-Holding Account;Städtische Werke Energie + Wärme GmbH
98713;592;Spain;100-Holding Account;Cerámica la Escandella, S.A.
109541;203793;Germany;100-Holding Account;Fiberboard GmbH
93681;55;Portugal;100-Holding Account;Fabrica de Papel e Cartão da Zarrinha S.A
103882;659;Germany;100-Holding Account;Carl Zeiss AG
98714;602;Spain;100-Holding Account;Cerámicas Jornet, S.A.
93682;203;Slovakia;100-Holding Account;ZSE Elektrárne, s.r.o.
98715;678;Spain;100-Holding Account;GAS Y ELECTRICIDAD GENERACION SAU
103883;1014;Germany;100-Holding Account;Städtische Werke Energie + Wärme GmbH
93683;56;Portugal;100-Holding Account;Continental Mabor, Indústria de Pneus S.A.
98716;620;Spain;100-Holding Account;Vidrios Reciclados San Miguel, S.L.L.
103884;145;Germany;100-Holding Account;Kalkwerk Dörenthe H.Wallmeyer & Söhne GmbH & Co.KG
93684;57;Portugal;100-Holding Account;Cerâmica Liz, S.A.
98717;625;Spain;100-Holding Account;TABICESA, SAU
103885;1015;Germany;100-Holding Account;Stadtwerke Kiel Aktiengesellschaft
93685;204;Slovakia;100-Holding Account;PPC Energy, a.s.
103886;660;Germany;100-Holding Account;Stadtwerke Augsburg Energie GmbH
98718;685;Spain;100-Holding Account;Ladrillerias Mallorquinas S.A.
109549;204095;Netherlands;100-Holding Account;N.V. Nederlandse Gasunie
93686;58;Portugal;100-Holding Account;GALLOVIDRO, S.A.
103887;407;Germany;100-Holding Account;Neue ZIEGEL-MANUFAKTUR Glindow GmbH
98719;626;Spain;100-Holding Account;BA Glass Spain, S.A.
109550;204108;Denmark;100-Holding Account;ARGO I/S
103888;1016;Germany;100-Holding Account;STEAG New Energies GmbH
93687;205;Slovakia;100-Holding Account;DG-energy, a. s.
98720;629;Spain;100-Holding Account;CEMENTOS COSMOS, S.A.
109551;204136;Italy;100-Holding Account;STEFANA  S.p.A.
103889;146;Germany;100-Holding Account;Rheinkalk GmbH
93688;59;Portugal;100-Holding Account;Sidul Açucares, Unipessoal, Lda
98721;694;Spain;100-Holding Account;HIJOS DE JUAN CRUZ HERNANDEZ
109552;204133;Italy;100-Holding Account;STEFANA  S.p.A.
103890;1017;Germany;100-Holding Account;Stadtwerke Hanau Gesellschaft mit beschränkter Haftung
93689;60;Portugal;100-Holding Account;Prado Karton - Companhia de Cartão, S.A.
98722;637;Spain;100-Holding Account;Forestal del Atlántico, S.A
109553;204134;Italy;100-Holding Account;Laminazione Acciai Speciali S.p.A
103891;661;Germany;100-Holding Account;Stadtwerke - Altmärkische Gas-, Wasser- und Elektrizitätswerke GmbH Stendal
93690;61;Portugal;100-Holding Account;Prado Energia - Sociedade Unipessoal Lda
109554;204112;Iceland;100-Holding Account;Anpartsselskabet af 01.01.2012
98723;638;Spain;100-Holding Account;Frinsa del Noroeste, S.A.
109555;203947;United Kingdom;100-Holding Account;Westfield LLC
93691;206;Slovakia;100-Holding Account;DG-energy, a. s.
98724;700;Spain;100-Holding Account;SAMPOL INGENIERÍA Y OBRAS, S.A.
103893;1019;Germany;100-Holding Account;Viersen Energie GmbH
98725;645;Spain;100-Holding Account;Depuración, Destilación, Reciclaje, S.L.
93692;62;Portugal;100-Holding Account;Oliveira Santos & Irmão, Lda
109556;202078;Italy;100-Holding Account;NUOVA RIWAL CERAMICHE S.r.l.
103894;147;Germany;100-Holding Account;Rheinkalk GmbH
98726;709;Spain;100-Holding Account;PAPELERA DEL JARAMA,S.A.
93693;63;Portugal;100-Holding Account;ADP - Fertilizantes, S.A.
109557;204141;France;100-Holding Account;VOYAGE INTERNATIONAL
103895;408;Germany;100-Holding Account;Beck u. Kaltheuner GmbH & Co. KG
98727;646;Spain;100-Holding Account;Unión de Empresas Madereras, S.A.
109558;202035;Germany;100-Holding Account;SGL Carbon SE
103896;1020;Germany;100-Holding Account;Pfleiderer Leutkirch GmbH
93694;207;Slovakia;100-Holding Account;DG-energy, a. s.
98728;647;Spain;100-Holding Account;Endesa Generación, S.A.
109559;202010;Germany;100-Holding Account;BASF Personal Care and Nutrition GmbH
103897;662;Germany;100-Holding Account;BASF SE
93695;64;Portugal;100-Holding Account;Nestlé Portugal, S.A.
98729;713;Spain;100-Holding Account;ARCILLEX, S.A.
103898;1021;Germany;100-Holding Account;Herbstreith & Fox GmbH
93696;65;Portugal;100-Holding Account;Enercaima - Produção de Energia, S.A.
93697;66;Portugal;100-Holding Account;Cerâmica de Boialvo, Lda.
103899;1022;Germany;100-Holding Account;Pfleiderer Leutkirch GmbH
98730;721;Spain;100-Holding Account;Aprovechamientos Energéticos Furesa, S.A.
103900;1023;Germany;100-Holding Account;Stadtwerke Kiel Aktiengesellschaft
93698;67;Portugal;100-Holding Account;CS - Coelho da Silva, S. A.
98731;651;Spain;100-Holding Account;ENCE, Energía y Celulosa, S.A.
103901;1024;Germany;100-Holding Account;Karlsruher Institut für Technologie (KIT)
93699;69;Portugal;100-Holding Account;Sociedade Cerâmica do Alto, Lda
98732;672;Spain;100-Holding Account;Productos Ulla, S.L.
93700;70;Portugal;100-Holding Account;Cerâmica Castros, S.A
103902;663;Germany;100-Holding Account;BASF Pigment GmbH
98733;687;Spain;100-Holding Account;Grupo Empresarial Palacios Alimentación, S.A.
93701;71;Portugal;100-Holding Account;Cerâmica Flaviense, SA
103903;1025;Germany;100-Holding Account;WMF Group GmbH
98734;722;Spain;100-Holding Account;Cofrusa Cogeneracion, S.A.
109569;204140;Italy;100-Holding Account;Alenia Aermacchi spa
115289;209362;Spain;100-Holding Account;Sienna Corporate Services Ltd
93702;72;Portugal;100-Holding Account;Atlantic Islands Electricity
103904;148;Germany;100-Holding Account;Rheinkalk GmbH
98735;690;Spain;100-Holding Account;CERAMICA DE LA ESTANCA
93703;73;Portugal;100-Holding Account;Cerâmica Coelho da Silva IV, S.A.
103905;1026;Germany;100-Holding Account;Stadtwerke Sangerhausen GmbH
98736;705;Spain;100-Holding Account;Ufefys S.L.
93704;74;Portugal;100-Holding Account;BAMISO, S.A
98737;743;Spain;100-Holding Account;Incogen, S.A.
103906;409;Germany;100-Holding Account;Amand Ziegelwerke GmbH & Co. KG
93705;75;Portugal;100-Holding Account;Empresa Cerâmica Cervar, S.A.
98738;716;Spain;100-Holding Account;Cerámica Técnica de Henares S.A.
103907;1027;Germany;100-Holding Account;Infraserv GmbH & Co. Höchst KG
98739;719;Spain;100-Holding Account;Endesa Generación, S.A.
103908;664;Germany;100-Holding Account;Stadtwerke Augsburg Energie GmbH
93707;47;Austria;100-Holding Account;AGRANA Stärke GmbH
98740;746;Spain;100-Holding Account;EDP España, S.A.
103909;149;Germany;100-Holding Account;Rheinkalk GmbH
93708;50;Austria;100-Holding Account;AGRANA Stärke GmbH
98741;732;Spain;100-Holding Account;Iberdrola Generación Térmica, S.L.
103910;1028;Germany;100-Holding Account;Stadtwerke Kiel Aktiengesellschaft
93709;51;Austria;100-Holding Account;AGRANA Zucker GmbH
98742;750;Spain;100-Holding Account;Solidus San Andrés S.L.
103911;150;Germany;100-Holding Account;Rheinkalk GmbH
93710;48;Austria;100-Holding Account;AGRANA Zucker GmbH
98743;741;Spain;100-Holding Account;Cementos Portland Valderrivas, S.A.
103912;1029;Germany;100-Holding Account;GETEC Wärme & Effizienz GmbH Nord
93711;49;Austria;100-Holding Account;AGRANA Zucker GmbH
98744;764;Spain;100-Holding Account;ENERGYWORKS VIT-VALL, S.L.
103913;410;Germany;100-Holding Account;Girnghuber GmbH
93712;25;Austria;100-Holding Account;Borealis Agrolinz Melamine GmbH
98745;768;Spain;100-Holding Account;MOYRESA GIRASOL, S.L.
103914;665;Germany;100-Holding Account;Suiker Unie GmbH & Co. KG
93713;41;Austria;100-Holding Account;AMAG Service GmbH
98746;786;Spain;100-Holding Account;Papelera Guipuzcoana de Zicuñaga, SA
115308;209384;Spain;100-Holding Account;JSC "Royal Flight Airlines"
103915;1030;Germany;100-Holding Account;Energieversorgung Schwerin GmbH & Co. Erzeugung KG
93714;1;Austria;100-Holding Account;Calmit GmbH
98747;770;Spain;100-Holding Account;Pemco Esmaltes, SL
109589;204153;Greece;100-Holding Account;TOSOH HELLAS A.I.C
103916;151;Germany;100-Holding Account;Rheinkalk GmbH
98748;789;Spain;100-Holding Account;Papresa, SA
93715;118;Austria;100-Holding Account;Borealis Polyolefine GmbH
103917;1031;Germany;100-Holding Account;swb Entsorgung GmbH & Co. KG
93716;2;Austria;100-Holding Account;Breitenfeld Edelstahl AG
98749;799;Spain;100-Holding Account;ARCELORMITTAL OLABERRÍA-BERGARA, S.L.U.
109591;203297;Germany;100-Holding Account;Cerdia Produktions GmbH
103918;411;Germany;100-Holding Account;Pasel & Lohmann Ziegelwerke GmbH
93717;106;Austria;100-Holding Account;GA Immobilien GmbH
98750;819;Spain;100-Holding Account;Cogeneración UFIC
109592;203757;Germany;100-Holding Account;Aleris Rolled Products Germany GmbH
103919;1032;Germany;100-Holding Account;IVG Kavernenbetriebsführungsgesellschaft mbH
93718;83;Austria;100-Holding Account;Cogeneration-Kraftwerke Management Oberösterreich GmbH
98752;800;Spain;100-Holding Account;CORRUGADOS AZPEITIA, S.L.
103920;1033;Germany;100-Holding Account;Gemeindewerke Ainring
109594;203758;Germany;100-Holding Account;Aleris Casthouse Germany GmbH
93719;31;Austria;100-Holding Account;Zementwerk Hatschek GmbH
98753;806;Spain;100-Holding Account;Gerdau Aceros Especiales Europa, S.L.
103921;152;Germany;100-Holding Account;Rheinkalk Lengerich GmbH
109595;203800;Germany;100-Holding Account;Solvay Chemicals GmbH
93720;37;Austria;100-Holding Account;F.M. Hämmerle Textil Produktion und Vertrieb GmbH
103922;1034;Germany;100-Holding Account;ENTEGA STEAG Wärme GmbH
109596;203756;Germany;100-Holding Account;Aleris Casthouse Germany GmbH
93721;108;Austria;100-Holding Account;Energie Steiermark Wärme GmbH
98755;812;Spain;100-Holding Account;TUBOS REUNIDOS INDUSTRIAL, SLU
103923;412;Germany;100-Holding Account;Ziegelwerk Freital Eder GmbH
93722;5;Austria;100-Holding Account;FunderMax GmbH
109597;203812;Germany;100-Holding Account;INOVYN Deutschland GmbH
98756;817;Spain;100-Holding Account;Vicrila Industrias del Vidrio, S.L.
103924;1035;Germany;100-Holding Account;Glockenbrot Bäckerei GmbH & Co. oHG
93723;3;Austria;100-Holding Account;Ziegelwerk Danreiter GmbH & Co KG
109598;201893;Italy;100-Holding Account;CERAMICHE SERRA S.P.A.
98757;877;Spain;100-Holding Account;ENAGAS TRANSPORTE, S.A.U
103925;1036;Germany;100-Holding Account;FFR Fernwärmeversorgung Flugplatz Ramstein GmbH
109599;204154;Slovakia;100-Holding Account;TERMONOVA, a.s.
98758;1029;Spain;100-Holding Account;Peugeot Citroen Automóviles España, S.A.
93724;59;Austria;100-Holding Account;Patheon Austria GmbH & CoKG
103926;666;Germany;100-Holding Account;Rasselstein GmbH
109600;202087;Italy;100-Holding Account;Air Liquide Italia Produzione S.r.l.
93725;53;Austria;100-Holding Account;Metadynea Austria GmbH
98760;1501;Spain;100-Holding Account;Cerámica Jerez de la Frontera, S.L.
103927;1037;Germany;100-Holding Account;Basell Polyolefine GmbH
93726;69;Austria;100-Holding Account;M. Kaindl KG
103928;153;Germany;100-Holding Account;Knauf Marmorit GmbH
93727;4;Austria;100-Holding Account;Wienerberger Österreich GmbH
109604;204157;Ireland;100-Holding Account;General Dynamics Land Systems
98763;84435890;Spain;100-Holding Account;Tratamiento Almazan, S.L.
93728;76;Austria;100-Holding Account;Energie AG Oberösterreich Erzeugung GmbH
103929;1038;Germany;100-Holding Account;Fernheizwerk Neukölln AG
109605;204158;Belgium;100-Holding Account;BASF DOW HPPO Production
98764;837;Spain;100-Holding Account;San Javier Bricks, S.L.
103930;1039;Germany;100-Holding Account;Pilkington Deutschland AG
93729;78;Austria;100-Holding Account;Energie AG Oberösterreich Erzeugung GmbH
93730;79;Austria;100-Holding Account;Energie AG Oberösterreich Erzeugung GmbH
103931;667;Germany;100-Holding Account;Stadtwerke Finsterwalde GmbH
98766;843;Spain;100-Holding Account;CERANOR, S.A.
93731;91;Austria;100-Holding Account;Kirchdorfer Zementwerk Hofmann GmbH
103932;413;Germany;100-Holding Account;D.A.P. Klinkerwerke GmbH
98767;1042;Spain;100-Holding Account;BUNGE IBERICA, S.A.U.
109609;203741;Germany;100-Holding Account;vR production (DUKTUS) gmbh
93732;80;Austria;100-Holding Account;Energie AG Oberösterreich Erzeugung GmbH
103933;1040;Germany;100-Holding Account;MICHELIN REIFENWERKE AG & Co. Kommanditgesellschaft auf Aktien
98768;90020;Spain;100-Holding Account;Feiraco Sociedad Cooperativa Gallega
109610;204192;Germany;100-Holding Account;ArcelorMittal Bremen GmbH
93733;81;Austria;100-Holding Account;Energie-Contracting Steyr GmbH
98769;90023;Spain;100-Holding Account;SARVAL BIO-INDUSTRIES, S.L.U.
103934;154;Germany;100-Holding Account;Knauf Marmorit GmbH
109611;204194;Germany;100-Holding Account;ArcelorMittal Bremen GmbH
93734;42;Austria;100-Holding Account;Profibaustoffe Austria GmbH
98770;90025;Spain;100-Holding Account;Valpuren Comatur S.L.
103935;1041;Germany;100-Holding Account;C.& A. Veltins GmbH & Co.KG
109613;203657;Germany;100-Holding Account;Celanese Production Germany GmbH & Co. KG
93735;61;Austria;100-Holding Account;Lafarge Zementwerke GmbH
98771;90031;Spain;100-Holding Account;Iberdrola Energia Solar de Puertollano S.L.
103936;155;Germany;100-Holding Account;Kalkwerke Otto Breckweg GmbH & Co. Kommanditgesellschaft
109614;203658;Germany;100-Holding Account;Celanese Production Germany GmbH & Co. KG
93736;18;Austria;100-Holding Account;WIEN ENERGIE GmbH
103937;668;Germany;100-Holding Account;Industriepark Troisdorf GmbH
109615;204172;United Kingdom;100-Holding Account;Flygtack Ltd
98773;90047;Spain;100-Holding Account;Endesa Generación, S.A.
93737;63;Austria;100-Holding Account;Lafarge Zementwerke GmbH
103938;1042;Germany;100-Holding Account;Cargill Deutschland GmbH
98774;90055;Spain;100-Holding Account;CARGILL S.L.U.
93738;19;Austria;100-Holding Account;WIEN ENERGIE GmbH
109617;203762;Germany;100-Holding Account;Celanese Production Germany GmbH & Co. KG
103939;414;Germany;100-Holding Account;Wienerberger GmbH
93739;121;Austria;100-Holding Account;Lias Österreich GesmbH
98776;845;Spain;100-Holding Account;Conuben, S.L
103940;1043;Germany;100-Holding Account;Stora Enso Baienfurt GmbH
93740;20;Austria;100-Holding Account;WIEN ENERGIE GmbH
103941;1044;Germany;100-Holding Account;Raffinerie Heide GmbH
98777;892;Spain;100-Holding Account;Bridgestone Hispania Manufacturing, S.L.
109620;204135;Germany;100-Holding Account;MTU Aero Engines AG
93741;43;Austria;100-Holding Account;LINZ STROM GAS WÄRME GmbH
103942;669;Germany;100-Holding Account;innogy Gas Storage NWE GmbH
98778;855;Spain;100-Holding Account;PeroxyChem Spain, S.L.U.
109621;204137;Germany;100-Holding Account;MTU Aero Engines AG
103943;156;Germany;100-Holding Account;Märker Kalk GmbH
93742;21;Austria;100-Holding Account;WIEN ENERGIE GmbH
98779;915;Spain;100-Holding Account;ENAGAS TRANSPORTE, S.A.U
109622;204138;Germany;100-Holding Account;MTU Aero Engines AG
103944;1045;Germany;100-Holding Account;Stadtwerke Bamberg Energie- und Wasserversorgungs GmbH
98780;927;Spain;100-Holding Account;BENITO ARNO E HIJOS, SA
93743;46;Austria;100-Holding Account;LINZ STROM GAS WÄRME GmbH
109623;204139;Germany;100-Holding Account;MTU Aero Engines AG
103945;157;Germany;100-Holding Account;Calcis Lienen GmbH & Co. KG
109624;204199;France;100-Holding Account;UNITED TECHNOLOGIES CORPORATION
98781;943;Spain;100-Holding Account;Secanim Bio-Industries, S.A.U.
93744;45;Austria;100-Holding Account;LINZ STROM GAS WÄRME GmbH
103946;1046;Germany;100-Holding Account;RAG Deutsche Steinkohle AG
98782;882;Spain;100-Holding Account;ASTURIANA DE ZINC, S.A.
93745;122;Austria;100-Holding Account;WIEN ENERGIE GmbH
109625;203236;Germany;100-Holding Account;DS Smith Paper Deutschland GmbH
103947;1047;Germany;100-Holding Account;Energieversorgung Schwerin GmbH & Co. Erzeugung KG
93746;26;Austria;100-Holding Account;OMV Refining & Marketing GmbH
109626;203778;Germany;100-Holding Account;INOVYN Deutschland GmbH
98783;947;Spain;100-Holding Account;Ilerprotein, SL
103948;670;Germany;100-Holding Account;innogy Gas Storage NWE GmbH
93747;27;Austria;100-Holding Account;OMV Austria Exploration & Production GmbH
98784;28542751;Spain;100-Holding Account;SARVAL BIO-INDUSTRIES, S.L.U.
109627;202983;Germany;100-Holding Account;ThyssenKrupp Steel Europe AG
103949;158;Germany;100-Holding Account;Johann Bergmann GmbH & Co
109628;202977;Germany;100-Holding Account;ThyssenKrupp Steel Europe AG
98785;957;Spain;100-Holding Account;Pirelli Neumáticos, S.A.
93748;28;Austria;100-Holding Account;OMV Austria Exploration & Production GmbH
103950;415;Germany;100-Holding Account;Klinkerwerk Küsters GmbH & Co. KG
109629;202979;Germany;100-Holding Account;ThyssenKrupp Steel Europe AG
98786;959;Spain;100-Holding Account;PURAC BIOQUÍMICA, SA
93749;120;Austria;100-Holding Account;AustroCel Hallein GmbH
115368;209422;Netherlands;100-Holding Account;Vattenfall Warmte N.V.
103951;1048;Germany;100-Holding Account;PRINOVIS GmbH & Co. KG
109630;202980;Germany;100-Holding Account;ThyssenKrupp Steel Europe AG
98787;1025;Spain;100-Holding Account;Hospital Clínico San Carlos
93750;87;Austria;100-Holding Account;Smurfit Kappa Nettingsdorf AG & Co KG
103952;1049;Germany;100-Holding Account;GSW Gemeinschaftsstadtwerke GmbH Kamen, Bönen, Bergkamen
109631;202990;Germany;100-Holding Account;ThyssenKrupp Steel Europe AG
98788;974;Spain;100-Holding Account;Cerámica Saloni, S.A.
93751;109;Austria;100-Holding Account;Herbert Pexider Gesellschaft m.b.H.
103953;159;Germany;100-Holding Account;Nordzucker AG
109632;202978;Germany;100-Holding Account;ThyssenKrupp Steel Europe AG
98789;980;Spain;100-Holding Account;Font Salem, S.L.
93752;62;Austria;100-Holding Account;Constantia Teich GmbH
103954;1050;Germany;100-Holding Account;Cerdia Produktions GmbH
93753;32;Austria;100-Holding Account;Salzburg AG für Energie, Verkehr und Telekommunikation
109633;202991;Germany;100-Holding Account;ThyssenKrupp Steel Europe AG
98791;1003;Spain;100-Holding Account;ENAGAS TRANSPORTE, S.A.U
93754;33;Austria;100-Holding Account;Salzburg AG für Energie, Verkehr und Telekommunikation
103955;1051;Germany;100-Holding Account;Fernwärmeversorgung Niederrhein GmbH
109634;202923;Germany;100-Holding Account;VDM Metals GmbH
98792;61373717;Spain;100-Holding Account;Pemco Esmaltes S.L.
103956;1052;Germany;100-Holding Account;Flughafen Köln/Bonn GmbH
93755;34;Austria;100-Holding Account;Salzburg AG für Energie, Verkehr und Telekommunikation
109635;204106;Germany;100-Holding Account;TOKAI ERFTCARBON GmbH
98793;1004;Spain;100-Holding Account;INDUSTRIAS Y PROMOCIONES ALIMENTICIAS,S.A. INPRALSA
109636;203852;Germany;100-Holding Account;Zahna-Fliesen GmbH
93756;35;Austria;100-Holding Account;Salzburg AG für Energie, Verkehr und Telekommunikation
103957;671;Germany;100-Holding Account;P-D Glasseiden GmbH Oschatz
98794;1006;Spain;100-Holding Account;Corporación Alimentaria Peñasanta, S.A.
93757;65;Austria;100-Holding Account;Wienerberger Österreich GmbH
103958;160;Germany;100-Holding Account;Nordzucker AG
109637;204200;Netherlands;100-Holding Account;Spirit Energy Nederland B.V.
103959;1053;Germany;100-Holding Account;Südstärke Gesellschaft mit beschränkter Haftung
109638;203128;Germany;100-Holding Account;Röben Tonbaustoffe GmbH
93758;36;Austria;100-Holding Account;Salzburg AG für Energie, Verkehr und Telekommunikation
98796;1027;Spain;100-Holding Account;IVECO ESPAÑA, S.L.
109639;203130;Germany;100-Holding Account;Röben Tonbaustoffe GmbH
103960;416;Germany;100-Holding Account;Ziegelwerk B. Schüring GmbH & Co. KG
93759;6;Austria;100-Holding Account;SANDOZ GmbH
98797;1038;Spain;100-Holding Account;ALGODONERA SAN ANTONIO INDUSTRIAL, S.A.
103961;1054;Germany;100-Holding Account;Boehringer Ingelheim Pharma GmbH & Co. KG
93760;66;Austria;100-Holding Account;Wienerberger Österreich GmbH
98798;1039;Spain;100-Holding Account;ARCELORMITTAL ESPAÑA, S.A.
103962;1055;Germany;100-Holding Account;Fernwärmeversorgung Niederrhein GmbH
109642;204203;France;100-Holding Account;APEX OIL COMPANY INC
93761;67;Austria;100-Holding Account;Tondach Gleinstätten AG
103963;161;Germany;100-Holding Account;Nordzucker AG
115388;209344;United Kingdom;100-Holding Account;Equinor UK Limited
93762;68;Austria;100-Holding Account;Semperit Reifen Gesellschaft m.b.H.
98800;1040;Spain;100-Holding Account;BAHIA DE BIZKAIA GAS, SL
109644;204204;Ireland;100-Holding Account;Tashi Corporation
103964;1056;Germany;100-Holding Account;E.ON edis Contracting GmbH
98801;1043;Spain;100-Holding Account;MERCEDES-BENZ ESPAÑA, S.A.U.
93763;82;Austria;100-Holding Account;Papierfabrik Wattens GmbH & Co KG
103965;162;Germany;100-Holding Account;Nordzucker AG
98802;1044;Spain;100-Holding Account;EDESA INDUSTRIAL S.L.
93764;71;Austria;100-Holding Account;Imerys Carbonates Austria GmbH
103966;1057;Germany;100-Holding Account;DuPont Performance Coatings GmbH & Co. KG
93765;90;Austria;100-Holding Account;Stadtwärme Lienz Produktions- und Vertriebs-GmbH
109648;204205;France;100-Holding Account;BOREALIS CHIMIE SAS
103967;417;Germany;100-Holding Account;Gebr. Laumans GmbH & Co. KG
98804;1046;Spain;100-Holding Account;KOSORKUNTZA AIE
109649;204207;France;100-Holding Account;BOREALIS CHIMIE SAS
93766;38;Austria;100-Holding Account;Stadtwerke Klagenfurt AG
98805;896;Spain;100-Holding Account;ENAGAS TRANSPORTE, S.A.U
103968;672;Germany;100-Holding Account;Dr. Lippke und Dr. Wagner GmbH
93767;72;Austria;100-Holding Account;Veitsch-Radex GmbH & Co OG
109650;204201;Netherlands;100-Holding Account;NEDMAG Holding B.V.
103969;1058;Germany;100-Holding Account;Energieversorgung Schwerin GmbH & Co. Erzeugung KG
98806;899;Spain;100-Holding Account;IVECO ESPAÑA, S.L.
93768;39;Austria;100-Holding Account;Energie Klagenfurt GmbH
98807;1055;Spain;100-Holding Account;Tuccitana de Contratas, S.A.
93769;89;Austria;100-Holding Account;Bioenergie Kufstein GmbH
103970;1059;Germany;100-Holding Account;SWK Stadtwerke Kaiserslautern Versorgungs-AG
109653;204209;France;100-Holding Account;BOREALIS CHIMIE SAS
98808;918;Spain;100-Holding Account;Lactalis Villarobledo S.L.U.
103971;163;Germany;100-Holding Account;Nordzucker AG
93770;73;Austria;100-Holding Account;Veitsch-Radex GmbH & Co OG
109654;204210;France;100-Holding Account;BOREALIS CHIMIE SAS
98809;1060;Spain;100-Holding Account;Biomasas de Puente Genil, S.L.
103972;1060;Germany;100-Holding Account;Freiberger Erdgas GmbH
93771;8;Austria;100-Holding Account;Fernwärme St. Pölten GmbH
